Left Lane Curve Radius, Right Lane Curve Radius, Car Distance from Center of Lane
1570.11863962,1736.31600012,0.10820098705
1370.49804405,4637.33036105,0.173818510501
2001.36064011,1251.0990462,0.0949916557949
1881.15752112,929.75986196,0.0230242071937
2566.75744685,1834.85674689,0.0514777551003
1857.10660227,2705.42694798,0.139839345873
2267.81330196,2343.29155151,0.0982245854823
2856.29511603,2298.58506825,0.0648848433546
2726.17162188,1963.29822682,0.0321308994637
4165.06104608,2129.87479065,0.00107882526997
3200.2122434,1701.40023014,0.0160914029019
3665.94631523,1337.73654178,0.0601582749682
4990.692848,1388.09459182,0.0749586905632
4837.77686508,640.568189106,0.0961932397744
3557.9715576,688.931021993,0.108792274888
3047.60837806,601.502215364,0.164173629099
2624.15400717,1404.94197314,0.0298562223057
1866.96422326,1325.04490161,0.0322585747056
1547.0716428,2452.46335747,0.0949405140602
1338.75593812,2282.43132168,0.0946384050826
1312.30666628,1491.97777309,0.0468576568575
1176.34827748,1650.8517772,0.0634735087235
1080.80635222,2135.00968937,0.0967811493763
1045.13728188,1829.17576608,0.0919035063207
966.862905308,1848.06846319,0.109152127309
1210.9526799,1813.11883482,0.0711988313272
1207.64536682,737.574788092,0.0520855098619
1624.49558509,742.700573567,0.0264108569497
1527.77253252,804.854020803,0.0268758485642
1486.06077617,1832.91040602,0.082833157898
1827.50562222,6057.81107722,0.152484631585
1816.89186551,4312.91765122,0.129486346831
1658.91078544,4441.34810768,0.133710355234
1764.3066184,3673.62289661,0.107062524066
1711.68419348,3711.23461298,0.09995842868
1703.98581625,2449.53482342,0.0683368825319
1735.75851947,2220.93876116,0.0538821717576
2483.61166546,2332.57447618,0.0327952024114
2471.34327873,2410.17322019,0.0788220991696
2163.35944916,3101.83200992,0.0859137051868
2263.81621722,1239.62009668,0.00642488379618
2187.86705281,1783.93913639,0.0234746448844
2165.25402805,1814.70212424,0.0112443472768
2708.26312631,1871.53291478,0.0380837107485
2480.35914057,1676.76201381,0.0186671696177
2099.12659708,1921.14766782,0.0230904650163
1809.02152461,1690.79597921,0.00847201359211
1662.99553785,1710.2631207,0.0129263887401
1844.04473041,1625.30492049,0.000242215220534
2060.45806921,1559.64726432,0.0155320599037
2597.45893662,2015.14195592,0.00103855489574
2785.56775806,801.552553692,0.0666793141975
2485.71489096,984.480400431,0.0532088020938
2205.15107023,1664.17116106,0.00510956985993
1926.19891594,1768.02942291,0.00871788673771
1829.40299706,2067.12984756,0.0646501572895
1792.18298662,2164.06174746,0.0546881650434
1376.14548934,2447.14212368,0.0819416845327
1227.28798473,2279.89138901,0.0792724269044
940.502383253,2450.49332393,0.123613960098
861.579967377,3403.86706433,0.16734465076
906.09488506,6990.71829602,0.193217870601
1088.39405622,23741.5022891,0.181157245447
1180.94172559,1611.17337689,0.113872244764
1290.99798421,1615.10097948,0.0907646386591
1531.5489857,1344.9114749,0.0395157213661
1703.2008,1462.53280136,0.0231555035512
1818.59600093,1658.48390641,0.0625742626424
2040.62703244,1353.18882011,0.0120040924574
1533.77348255,1543.47759797,0.0389842495797
1359.27669358,1426.90645552,0.0269883592121
1279.54466051,1661.00049797,0.0454908614214
1172.68945888,1583.5711115,0.0496149915813
1231.47031038,1619.35519698,0.0377047801677
1312.49689825,1625.3495066,0.032757993773
1281.54840072,1532.226802,0.0796442577801
1488.56947556,1633.66396042,0.0587208981163
1940.23323308,1622.04640882,0.019766515204
1623.5253059,1560.20840422,0.0184460671269
1852.03424039,1618.51219828,0.0627020074501
2401.65209457,2065.79464703,0.0447178920001
2238.03530287,1797.47716825,0.0273643637029
2373.43899432,1644.75877375,0.00185684875034
1842.12657569,1813.79991794,0.0124929059287
1816.43507886,2184.56099526,0.0339264356964
1590.4220789,2160.30888559,0.0429478378085
1804.32828137,1849.35446067,0.0200343170992
1562.14865145,1058.67530392,0.0567617099517
1610.26479783,699.979131811,0.0335117729312
1577.20184277,780.480169997,0.0422018836912
1345.51486417,1527.58857075,0.0510150941977
1421.36551568,1875.70878317,0.104370997449
1508.21210937,1806.56531264,0.0700543926286
1330.53743583,2015.14193971,0.078482284179
1240.40252303,2630.8634731,0.0958283465531
1101.45208935,2191.22219565,0.0846568119125
1092.66517083,2175.23634767,0.0858467770757
1081.01828951,3439.27574447,0.123651605612
1311.29214891,5961.60196265,0.133289411483
1366.32898459,705.139985504,0.00500710592991
1423.98453748,807.432867106,0.00934003303376
1324.80510433,1396.11899594,0.0505126397958
1496.0212234,1415.88188391,0.00469507766511
1454.50467834,1509.90251105,0.0648439791558
1610.63642812,1195.71535411,0.0127711366387
1546.75210534,1361.32312762,0.0152596353468
1626.22149049,1516.4780882,0.0012210865268
1630.61336073,1594.41313786,0.0121716245012
1547.24550986,1467.30945737,0.0190306761075
1490.37802648,1547.40797538,0.00757723192771
2028.09355064,1310.93090828,0.0626044041976
1861.12622495,464.910722806,0.273487309856
1730.32312963,631.427033303,0.0963378169139
1870.36047142,1123.40901649,0.0367017856305
1639.8708112,1322.80245101,0.0255496743499
1807.88657896,2210.12588868,0.065725969148
1985.13889147,1723.50280105,0.023310354239
1876.53748896,1552.43041414,0.000705281377665
2040.28497991,1537.46923521,0.0328096981813
2041.28865781,1520.89258051,0.0583200149454
1716.13275024,1277.61102934,0.0710419929418
1717.76826624,1231.53696877,0.0709161384303
2476.49710473,1094.05980417,0.115846777462
2741.98218811,532.365596719,0.123112913161
2581.2592445,532.900667948,0.166398218071
1770.85799702,501.56356807,0.206817140706
1864.00382804,1758.92050189,0.00814138721173
1385.48373225,9101.7829985,0.149508667391
1320.3057111,4370.46928309,0.126364291423
1380.25020617,4008.10284143,0.104524013397
1176.82824489,2933.42988759,0.10607648902
1101.95588319,3838.09872975,0.127524964864
1088.72046396,2500.19951011,0.105998489904
1050.99767988,1652.42386874,0.0736758084874
1234.00896207,2750.9879009,0.11120876737
1383.68294475,788.487717284,0.0374024983679
1511.33291437,808.206817363,0.00194556906719
1486.11772364,1473.72638126,0.0561397808975
1531.04254506,1746.00143492,0.0600153659555
1798.09514804,4104.28460624,0.121052643461
2133.98712954,1755.45645671,0.0591928302292
2252.71519163,2239.28246067,0.0667322985511
1998.22548762,2091.65252107,0.0508151727906
1798.32916553,2169.13748184,0.0522606361821
1843.36332116,2187.40117831,0.0503857118887
1460.25134381,1705.34374073,0.0498450226521
2067.93730049,1821.07189147,0.0262975306909
2531.38952251,685.653604824,0.0543923757082
2268.69280833,722.493509289,0.0768377352147
2299.25331106,1353.84702671,0.00903460051021
2393.77620493,1478.38184352,0.0170134991159
2094.38001085,2330.26069669,0.0633265077676
1967.30311391,1647.8131848,0.0271331484287
1746.46885966,1817.23364643,0.0297997202722
1566.07384623,2113.98299254,0.0332297116646
1502.85408952,1657.76427029,0.00602173017698
1532.76706801,1727.78058694,0.00472874618189
1520.89684444,1900.33767831,0.00551078190442
2286.86573048,2130.53394843,0.00886760652659
2372.75474696,890.436302453,0.0508931121014
3796.31559954,679.438259698,0.150632820284
5974.72127287,1134.54123812,0.0997291304949
6263.40112445,2411.67404957,0.0309870505315
6917.15975635,4345.45201016,0.00388322320911
5719.68271648,3453.64293923,0.0173765166427
3232.72713237,4087.91293595,0.00482363088804
2608.49273724,3083.96289092,0.00290248049043
1950.19007167,4062.74194749,0.0259036741171
2003.56467461,4619.98131856,0.0344268480046
1962.16688682,6099.71167296,0.0518492201733
2082.95090092,4850.36688106,0.0572312113298
2229.6934672,1160.23205001,8.07792374447e-06
2300.04169455,1088.84451634,0.0216456241733
2265.56210431,1400.31492036,0.000352733513837
2489.59903691,4011.58497609,0.0684688192807
2243.60200569,6455.05132208,0.0879383014435
1453.18319418,3703.47731312,0.102695327145
1187.7668642,4057.19431907,0.136033217253
1207.59303014,2959.53867357,0.117517326045
1031.97708064,2162.42214505,0.118329768868
1027.41792016,1652.76575748,0.0910662223211
976.904316655,3134.78179775,0.173473322507
1462.98512894,881.994950277,0.0430716930226
1412.33282108,692.024121916,0.0148908411062
1713.88362917,1199.95777215,0.0222262834997
2140.40696103,1438.24144145,0.00105770238319
2440.67119289,1355.33900096,0.036570681603
2817.54039102,2164.7867714,0.0216048000115
3907.25650036,1524.18168401,0.0409798238793
3460.49330556,1667.57884743,0.0428286606291
2215.74086313,1840.85167715,0.0170016784405
1638.1742325,2757.79717235,0.0443078093408
1563.07676423,2083.59100771,0.0254456677129
1712.45504832,2672.51367295,0.0433051846866
1971.5039324,1295.32401066,0.0309291889133
1891.71660102,1018.00456545,0.00386333544264
1682.56594284,1290.06851147,0.0261896147019
1606.81973554,1269.1324719,0.00521317203905
1960.24287989,1589.96253176,0.0590352273802
1685.15701136,1824.09874315,0.0669133422925
1884.1419756,1282.16635898,0.0112124344938
1695.30278096,1447.43599043,0.0273541340659
1465.98776795,1507.97485899,0.0310355156516
1175.53911072,1902.88508334,0.0988061628072
1202.96642087,2611.26910294,0.131495273896
1398.76917136,1972.05930048,0.088728682666
1241.93548234,745.972420744,0.0722248405393
1262.828432,1109.53985063,0.112300293943
1266.28641827,981.496530215,0.073365854744
1398.87701582,1050.6502271,0.0410461983192
1402.61758757,3512.41842983,0.208759781202
1372.1342909,2418.76306584,0.190075734049
1362.88685607,2558.03981895,0.174302400237
1311.70315218,2479.07422674,0.170106442542
1293.56383591,2306.99897864,0.158212154399
1246.85752143,2747.60994183,0.176051674544
1290.86577739,5303.36729606,0.208393723739
1984.95628169,3578.74562446,0.145170929588
2499.10813561,1360.34555568,0.109052587316
2783.90214708,1211.58133692,0.0617170962272
2597.81468992,1544.63790594,0.0625780172174
2431.42315462,1728.17164024,0.0547650395872
2393.96254189,2049.80440549,0.123807639472
2037.70950466,1589.16768114,0.102349563919
1697.4142115,1671.50620791,0.111119424569
1462.48607067,1659.04657628,0.098571649652
1278.55407276,1655.84919192,0.110681995554
1155.78586451,1815.3208977,0.136094106988
1191.25191194,1727.09589652,0.121696740192
2394.99051186,935.230291601,0.0283486323946
3785.56581426,886.081443595,0.00949767171747
2791.6941082,738.141559736,0.0292740031823
2968.11478637,928.383646046,0.0266573997764
3479.33677623,941.224252416,0.0604925213031
2884.9722438,2932.57294077,0.142556589484
1954.34141193,2091.27090797,0.12903486445
1606.17428924,2018.81876697,0.128570534506
1482.13915169,1957.37850836,0.115866603155
1168.17731179,3488.50513763,0.188565387524
1061.74617579,2971.26085077,0.202148470031
1365.9490992,2412.88059574,0.156692946851
1593.28771447,1078.57179352,0.171342185447
1825.58266108,1086.99637315,0.122318793395
1783.33342079,844.668686808,0.0462543820614
1403.64863007,1206.97766594,0.103310950956
1421.74640312,6555.50748535,0.247506835349
1367.16162957,7798.62049111,0.246048394861
1362.44952153,3035.42121639,0.198408174343
1588.68917862,2179.11367645,0.134590016861
1913.91040454,2256.56241238,0.107076293492
1535.3230763,1730.04395834,0.10524595065
1835.14997625,1597.51140799,0.0782527108697
3412.05955492,2356.89348645,0.0766140292631
3724.00023243,612.418029229,0.0103536094383
4452.86763944,490.111003452,0.128244674719
4507.38804659,519.994228471,0.172171238992
3266.17864628,624.719012715,0.148932736644
3313.86699461,35966.5064457,0.162176413363
3659.42212072,47668.4051647,0.139270955837
7291.24107649,4774.91670906,0.0678086533338
3355.15194809,4233.92874417,0.0725249744001
2240.57495387,3154.49706748,0.080710541496
2118.01564096,2635.91192951,0.0695549496962
1723.33215433,2817.61152337,0.101279952625
2126.4823269,3880.27378246,0.115970908861
2369.19315294,787.053386296,0.0270942330709
2226.15907018,682.185125364,0.0232107892366
2767.7853773,812.944416882,0.0550864305419
2886.67820706,792.306019013,0.101695611187
3123.18348546,2050.05508135,0.0782708789035
3702.42150821,1982.15912001,0.0454840706369
2792.95382395,1521.36288204,0.0314740154998
3415.60655081,1534.56913108,0.0138007742544
1599.31689931,1460.61338855,0.0228021305796
1189.21145767,1345.69919503,0.053946845663
1002.09044639,1366.43285995,0.0850451665089
1070.37486099,1221.49263615,0.0693959481369
1205.14009461,1229.34684226,0.130182061738
1250.55056573,1976.03016149,0.151299372872
1261.9095063,2282.82329721,0.141424879918
1403.39015166,1501.37498999,0.0675712927949
1546.32689125,2604.77062546,0.166535752758
1272.96806088,2299.24155477,0.172182064449
1294.01222566,2713.95166065,0.164905797518
1287.00455671,2564.52314941,0.141710301227
1144.01777032,2591.67033762,0.154438739759
1050.85673604,2854.24443258,0.183129805523
1091.97327646,2997.56106962,0.184219598878
1480.6062445,2559.25822884,0.211103322116
1907.30749398,1427.21022624,0.125159017957
2446.53222006,1478.12284009,0.0843890010071
3002.64519882,3155.18993938,0.112675788832
4227.51776125,2218.64780254,0.0460406850835
2809.44181627,2241.7465805,0.121178116646
3173.57614324,2175.01353537,0.0859193807212
2596.17402518,1636.31977426,0.0495845864262
2880.53441757,1900.51862314,0.0359541136239
2287.85209677,1855.02328419,0.0401694478819
2046.66286099,1984.12782762,0.0515233117433
1911.12214326,2569.7079037,0.0798143159508
2423.48472078,548.041591903,0.0401304422472
2799.96816773,664.888503434,0.0476706271369
2138.44485772,822.851974665,0.0293619246742
1796.68029033,800.979013409,0.042318155864
1479.17691342,1447.71881321,0.124909677063
1521.37601743,1230.47395641,0.0867202311511
1283.80936104,1169.58336343,0.0897912981233
1118.97704848,1370.71671839,0.0979208607542
1115.81836971,1442.24509152,0.0886092300034
1009.31256104,1378.49452539,0.100295187391
1168.14240086,1900.43025288,0.121794773914
1224.83657257,2026.5780207,0.139758376403
1895.7890032,909.677070409,0.0882391276112
1973.70130935,869.499514849,0.056078715268
2535.2826249,895.088412008,0.00213307385827
2756.77026087,943.914145983,0.036609174196
2717.12879379,5131.20648758,0.172308365417
2102.22873965,3255.91943725,0.15512987263
1988.06428128,3588.77089179,0.153549651686
2127.9084328,3472.46718673,0.116362534176
1597.36399519,5229.65186305,0.154295654744
1272.03977281,6482.86079146,0.19875794394
1491.16862536,9140.26246297,0.185297818571
1985.34595189,47037.2733275,0.188829161224
1693.97595031,1492.08587966,0.154441373403
1461.02926699,1656.08289848,0.152213953803
1823.76969175,1890.84429127,0.118604092647
2574.03625535,2357.62631857,0.0782554272038
1323.28765107,2264.43078358,0.196294544114
1831.87566834,1829.91860949,0.127127905128
1352.19172172,1911.26976559,0.147737448203
1207.54986259,2146.97224095,0.15751116714
2298.88236308,3858.71772483,0.106268407388
2267.37666909,2730.98993428,0.0836966191411
2254.05556444,2659.6671796,0.0805284268748
17319.6865213,509.638069977,0.143404695738
10012.5353138,454.275768558,0.231114957522
2773.96219855,572.73168158,0.287385766436
4016.78723282,623.860212875,0.292835492326
8719.54761777,3042.6478228,0.050742500033
97083.6453441,5930.88117974,0.0611816140348
11929.262084,3569.4803343,0.0535320175471
2155.80338243,4023.23359381,0.15138454261
1438.58645321,2902.28635029,0.231116763505
1855.32758493,3803.56741872,0.192360671799
1619.54486906,4869.56227265,0.202189817918
1393.57357513,2100.3262998,0.279023237837
1957.75045213,462.270332825,0.552230892517
18303.994573,263.287147017,0.763251540808
13055.3420383,239.574503661,0.842548502209
4103.92091365,169.361192806,1.13306233682
3979.7763256,694.872943146,0.31427099615
4630.98285644,601.301092711,0.299158310452
18682.6376813,335.544458051,0.334446307635
4000.46922072,1365.84003623,0.0359300572507
8637.80662065,1521.86973192,0.077813273976
644.56882231,2030.42232426,0.235054343471
563.209751793,3521.47344502,0.326323866876
696.724373549,6166.69256386,0.295069398589
825.824662822,33321.7389689,0.298173465781
1250.28170435,2572.62081436,0.139681077735
1597.00059125,2183.01683441,0.122644943383
2292.79898355,4797.64615208,0.193082432132
1724.69062119,2141.35632288,0.199413605564
1328.76973108,1417.25284533,0.207367323021
3997.635374,1842.4425159,0.11237237453
3568.35603885,2049.41738689,0.124345404623
2441.752022,1090.36755271,0.0510141412607
1677.80082429,1172.55294251,0.0840178671433
1690.38970187,1268.40664651,0.107064231158
4462.71312594,1135.23650865,0.00768756787915
9729.35880287,1192.27765404,0.00922236171493
13069.8256124,1039.00641499,0.023733376018
10835.9178142,1023.64435111,0.0658470660985
6511.3285364,625.949218343,0.106100538804
2934.05655793,613.005342696,0.0666374812361
9575.34674848,1285.16902297,0.00906253605694
2083.62445334,2611.05325446,0.16531782981
2577.32132093,2424.42436808,0.129680139337
3580.83612373,3725.04017581,0.167813910691
27588.8225009,2948.75168313,0.0961707225661
3290.07723819,2519.08175809,0.13672452338
4162.36182999,3088.90226832,0.144304598351
39687.5778598,3385.35307928,0.109179852432
4996.95260409,4061.15609253,0.177308470754
9954.19133941,2086.2498995,0.0962592297513
13699.6139362,724.931631967,0.0786966594466
5643.01518108,860.527096743,0.0353210520011
5494.15665475,2009.09594091,0.0459091443051
3038.44970098,8332.66029641,0.263666493527
1725.51957757,824.155823413,0.129072191487
8423.82451863,11349.3797812,0.166760999986
57988.3117756,2065.91717828,0.106899478698
2483.87196112,2373.5606962,0.00335697714498
989.984271168,1801.87716321,0.150608722349
566.86306632,1586.51979054,0.340059070551
631.656576771,1853.37967024,0.289156193346
2060.8860322,4183.52055173,0.0820276232663
1182.17176993,2518.26592489,0.364366327794
708.701044828,1417.93909113,0.53392774314
962.182441064,1575.10565161,0.411586072878
1015.17788211,486.69797451,0.605447344677
2654.49467482,558.190062824,0.446145307472
1099.44185452,585.12599776,0.538083465157
1196.91330773,587.507798176,0.501863792945
685.435478365,425.446436827,0.764114064509
560.468757215,351.754146594,0.938570663096
654.973014167,378.659082555,0.858421519701
516.369744923,515.630805734,0.822031701853
576.167041189,596.513714975,0.103643644724
572.696079736,1836.94940116,0.354426142101
513.194486523,690.981154351,0.212355679028
621.553982571,477.771386587,0.0272497360112
946.497788792,1013.78870757,0.569375962952
1710.06266466,3119.16165497,0.237171923429
2226.7452558,2824.73942234,0.176061387116
3070.9738222,3482.51918304,0.141284142686
15881.7138404,3937.91974261,0.0929968743332
13442.8141839,4301.31020803,0.0722337619533
5941.82932323,1613.53980456,0.0465690853118
10909.2150034,2764.77903876,0.0158731352579
6126.28154919,2169.30579822,0.00405697200964
3945.49301771,1868.59646661,0.0114185457847
3022.48252815,5488.17036662,0.131943870658
3269.77698818,2657.3638956,0.111768917728
2481.5264727,3230.9443504,0.135765974813
1845.33862829,3406.16455897,0.141887989764
1659.19330512,2936.7301037,0.133480203423
2138.97083841,4590.66678133,0.132171977849
1702.51081456,2461.70618522,0.117260135004
2364.80156847,1940.77653965,0.0717374607457
2496.93186906,2178.01077006,0.13755448032
2871.59564234,882.671172349,0.014968190509
6278.27196449,1002.04844338,0.0371018353475
4512.68745224,868.581575339,0.0969876791355
14071.9238186,1634.83585543,0.0435398459103
116766.158576,1367.31057131,0.0367836248519
9749.46860079,1561.49535198,0.0390085013898
4541.43056144,1777.33105036,0.0225500637407
2667.52834214,1725.56853867,0.00853440193407
3843.20328753,2944.52104691,0.0336054039657
2582.68969245,3690.77625868,0.0736571161316
2207.03964713,1108.42521851,0.104192175565
2094.5883597,1125.52402967,0.0850361172818
1594.68123742,883.694977618,0.042806813383
2055.42661792,775.260296487,0.0334429083878
1866.24193562,644.992001367,0.123349733883
2259.95701918,3870.28513919,0.14881551751
2315.15158349,2583.56512601,0.110415097648
2391.68629403,1920.03925478,0.0523188324648
1880.50757316,2641.50195602,0.0833945462144
1558.9298989,1813.38981913,0.0745692581236
1795.48776345,2556.63390099,0.0991641675497
1764.01438784,2546.20406576,0.103400848995
1383.86169619,1033.18564531,0.104493877906
1362.08225068,880.481741249,0.0396589405475
1600.66895371,829.167192399,0.021035916577
1676.63814908,855.40345888,0.0584552449586
3351.22368129,1283.63305238,0.0267779903449
8047.85057693,1335.43463683,0.0312946772412
5321.32724299,1801.89558473,0.0146383176129
13156.6017995,2117.80309531,0.0179042036108
4161.56258187,3095.78140043,0.0194730657776
40459.0568774,5750.76151682,0.0177069808127
25447.581344,77104.1570195,0.0624243861201
10709.1855398,93488.5945394,0.0953443190743
7146.10610049,4355.65851408,0.0863411150393
2875.63513608,2075.29875533,0.0555608373455
2746.85974621,2214.27956659,0.0605981577335
2581.73601656,2365.07191636,0.0555816163245
2056.69707763,2068.94251565,0.0886368300135
1666.66808285,1623.14790041,0.0823315758894
1348.67734412,1701.02309904,0.0845178527419
1263.73193289,1914.87947382,0.088879831153
1162.38736993,1754.864189,0.0951321846451
1505.67242274,2108.85979555,0.0694921197741
1743.1524366,2006.56268628,0.0377914467959
2951.89829618,720.102692532,0.0815787836656
3887.54481215,669.959001741,0.142644792868
11037.8350864,656.203500655,0.202911393088
13028.9247662,932.245112554,0.156156038001
7663.80026235,1289.51533564,0.0192149554804
9852.55460881,1201.19537219,0.043838421305
10291.4211504,1358.9981172,0.0694878668014
3337.678848,1487.17390117,0.0351454071124
2766.77405621,1530.95483995,0.0299914236254
3065.99346147,1726.17425616,0.0249991257498
2926.84433711,2663.27826866,0.0296276309766
2328.06366274,1150.9425685,0.0585518687761
2013.03342493,767.226561717,0.0168245355392
1929.48739003,748.412000922,0.0539102975918
1638.79590455,898.435571065,0.0518260324762
1504.32355371,2415.34333734,0.14488554459
1407.58739124,2315.10132718,0.129979601435
1283.89741377,2341.9356952,0.128475957187
1293.62387996,2420.7818317,0.114746004702
1323.39436887,3027.97743033,0.114910854148
2149.40385402,3319.03180599,0.0750350916098
2036.64166223,4463.06209321,0.0999900481081
2399.4112988,2476.94017956,0.0519045675595
3220.63710993,1401.92080116,0.048530174345
4337.0640643,1111.32436232,0.0233041842735
7978.86138844,1398.44338003,0.0405414846275
10506.171036,1713.06893969,0.0428631396351
5071.85523021,2177.55028029,0.0214939111487
3085.35285008,2161.7924861,0.0372770027077
2575.89281264,2042.04169515,0.0278665001057
2216.75910152,3075.42785488,0.0477513733569
1848.11540869,3158.0156387,0.0747452664938
2425.4328007,5335.42585451,0.0805736125453
2100.06201117,5573.19876873,0.090277541941
1829.35296036,914.786210273,0.0287665295895
2027.73735506,797.527231312,0.0362944682198
1997.44310976,756.316137267,0.0663887523458
2039.05542903,704.244075312,0.127869218053
2484.79724925,2451.39316262,0.0872936980504
2717.85157344,2330.43726094,0.0848993338239
2476.53513007,1829.59495583,0.0525440675901
2305.08621508,1792.04191198,0.0362463624654
1859.6567645,1661.18522096,0.033170532955
2131.73909706,1353.43738415,0.0102507262949
2218.71058203,1980.80158636,0.0389476075962
1811.89803281,713.907245236,0.0293089839706
1706.08287215,612.139003028,0.0382046072076
1546.82174707,605.247493374,0.0554891709489
1379.34411389,632.80381162,0.0846366237595
1297.38234452,2573.78576865,0.18635353391
1241.57411787,1866.99431369,0.160478382768
1068.94933413,1569.86007315,0.141526424561
1078.42698198,1413.15390493,0.110078085579
1382.70606527,1775.5043209,0.0823339986043
1542.81281808,1584.95993379,0.0546006854133
1993.49091284,1883.11184327,0.0606611613867
2966.86601313,600.372352555,0.162196546278
2745.64545927,603.559353749,0.0699771065041
4230.20600352,653.248317231,0.118298117726
6412.97423125,534.369325259,0.250550439513
28802.6626911,760.211262162,0.20966152006
531930.662148,2855.24413357,0.0185412589829
13322.0677246,2745.0534161,0.00941130856619
4064.03778534,2980.97443329,0.0351815554948
2850.44589592,3031.36196762,0.0364954744011
2859.65193503,5932.20780025,0.0727141285635
3847.34899706,7964.75694193,0.12477982912
3338.41912586,81778.132946,0.0996586830714
3415.70644135,944.391855321,0.0185572746049
3401.25219355,1158.69882834,0.00836904156559
6332.51593777,1607.92174447,0.00661274611457
7284.44844621,1284.61665872,0.0609898260452
10539.81056,1194.03047602,0.0234962287312
2498.463135,1275.21547093,0.00887591192293
1848.96233373,1429.18873644,0.0140641161271
1480.27670006,1587.3376227,0.0207486799825
1269.35634697,1563.76714932,0.0397640981115
1422.89308228,2152.54184635,0.0620878311371
1512.27854892,2206.981564,0.0461779950833
1412.81042554,1208.87520844,0.0757431372282
1540.8802608,1169.75987095,0.0482028161258
1614.66083357,1342.29073703,0.0654951677002
2021.20899133,1862.36884626,0.0718974354158
2559.73867446,365842.26035,0.177647218587
2246.74442265,4501.45338026,0.143099862566
2396.39663458,2311.22058769,0.0971533335358
2069.19386591,2062.630246,0.0688919678621
2013.33725208,1907.13373367,0.0486484043338
2181.31438383,1422.643372,0.0027953291311
1952.69735552,1938.48295199,0.0347496932361
1689.75663734,793.130720964,0.0295622086642
1750.60026924,722.756554685,0.0417698055823
1879.45299671,846.221623506,0.0573519548553
1567.24093003,1104.04431293,0.0273738314939
1387.74587423,1386.65463531,0.0856497015032
1376.27235101,1211.74236724,0.0683648986254
1382.29447506,1315.14454417,0.0496387215795
1276.10470188,1389.92839539,0.0367858498721
1400.54813177,1813.03676651,0.0502576107846
2078.80559491,1666.43550602,0.000490805175603
2623.54790121,2019.78363301,0.00820592439683
2431.35333279,1528.17018108,0.0105470469387
2244.33881233,870.524972942,0.00158327897237
2004.47058396,1016.18418959,0.00891327915695
2125.94133821,834.616123621,0.0787522234428
2312.33214713,2262.7330225,0.00513685896678
2210.46545584,2028.46338795,0.0623246334666
2114.48854845,1636.38102597,0.01728136837
2747.13057276,1755.08367151,0.0114369928617
2455.66128296,2652.65343036,0.0275062563163
2680.19599959,2167.92517278,0.0090187394778
4967.4760322,2431.12241501,0.00319001986037
5612.29344111,1942.57925272,0.0217082549769
6383.37017919,623.93904512,0.110043492627
3878.76396393,663.307480179,0.115534994239
2749.02845348,628.771741948,0.172103696981
2329.70370205,875.245498633,0.123462743232
2513.69537609,1746.33654801,0.0472161366498
2456.84092706,2080.94867219,0.0434897129679
2131.08731953,3398.01051202,0.0765535219077
2545.48840079,8524.3944401,0.0896399300858
4494.98427231,312033.624009,0.073106837869
40938.4132612,6952.2723589,0.0693139597942
9206.53545283,23501.3115178,0.0208577336654
7713.73948055,1062.64399211,0.0656153443402
10111.2970404,1420.42449389,0.0422064279262
51804.5403127,1300.58662534,0.0664063417548
13810.0033496,910.958918318,0.154563792142
7382.20784056,6002.24922606,0.0658052932283
4227.91927179,4246.0588475,0.0424149351343
4007.22714176,6394.19686593,0.0552363607507
4750.88183187,18592.5093915,0.0630924275115
3036.33461307,8208.51533362,0.066103651519
4237.69747236,82475.6907054,0.0970733183469
5914.5798477,12479309.8872,0.0879229974383
4313.20405852,1243.25784471,0.00823616909333
5157.93483988,1402.55222163,0.00996632576769
6192.63354017,1597.39401494,0.00884028968379
4846.67134753,1447.19289306,0.0289259251605
7462.80106219,6223.32961519,0.104046911149
15404.2308754,147873.579066,0.0595208367796
7459.75364564,11090.719653,0.0986043196288
6865.44334087,18709.2927388,0.0840746014475
6865.44334087,18709.2927388,0.0840746014475
